class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
reggae,0.748,2.0952382,0.864,2.515873,1.093,3.2619047,0.678,1.2936507,0.694,4.111111,0.733,3.9047618,0.76,3.357143,0.972,1.0238096,0.525,2.984127,0.774,0.071428575,1.139,3.6507936,1.051,4.1349206,1.246,3.3809524,0,0,2
reggae,0.495,2.1984127,0.698,1.5158731,0.977,2.3333333,0.501,0.6904762,0.696,4.095238,0.719,3.9047618,0.569,1.7380953,0.715,0.7777778,0.323,0.8968254,0.473,0.08730159,1.077,3.9444444,0.981,4.730159,1.094,4.2380953,0,0,2
reggae,0.713,2.0714285,0.797,2,1.08,2.7857144,0.59,1.0396825,0.688,4.142857,0.727,4.0873017,0.738,3.142857,0.841,1.0873016,0.456,1.9365079,0.656,0.0952381,1.048,3.6825397,1.022,4.4444447,1.179,3.6111112,0,0,2
reggae,0.687,2.2460318,0.856,2.047619,1.129,2.8809524,0.616,1.1031746,0.681,3.8809524,0.696,4.1349206,0.691,2.920635,0.869,1,0.446,1.5634921,0.656,0.0952381,1.106,3.8809524,1,4.730159,1.169,3.7777777,0,0,2
reggae,0.7,2.1904762,0.838,2.1031747,1.128,2.8888888,0.612,1.0793651,0.682,4.0873017,0.725,3.9444444,0.718,2.7380953,0.875,0.984127,0.473,1.7619047,0.702,0.0952381,1.106,3.6349206,1.011,4.6031747,1.198,3.6111112,0,0,2
reggae,0.533,2.1666667,0.713,1.531746,0.99,2.3968253,0.479,0.6666667,0.675,3.9603174,0.709,4.031746,0.602,1.9126984,0.673,0.9126984,0.32,1.031746,0.481,0.055555556,1.012,3.7301588,0.993,4.674603,1.097,4.015873,0,0,2
reggae,0.445,1.9444444,0.716,1.3809524,1.07,2.1984127,0.437,0.54761904,0.684,4.126984,0.738,3.857143,0.599,1.6190476,0.714,0.76984125,0.353,0.78571427,0.49,0.04761905,1.073,3.7777777,0.993,4.6190476,1.063,4.230159,0,0,2
reggae,0.598,2.1746032,0.86,1.8015873,1.135,2.6825397,0.586,0.85714287,0.685,4.071429,0.696,4.214286,0.647,2.0396826,0.817,1.0476191,0.406,1.2777778,0.607,0.04761905,1.107,3.8492064,0.985,4.7619047,1.166,3.920635,0,0,2
reggae,0.57,2.1031747,0.839,1.7222222,1.135,2.5396826,0.56,0.7936508,0.671,4.3492064,0.688,4.0634923,0.635,2.079365,0.818,1.0238096,0.428,0.9444444,0.639,0.13492064,1.145,3.920635,0.983,4.7619047,1.131,3.9682539,0,0,2
reggae,0.646,2.3730159,0.796,2.0317461,1.086,2.9047618,0.575,0.93650794,0.686,3.9761906,0.749,3.6507936,0.673,3,0.794,0.7936508,0.428,1.7698413,0.629,0.031746034,1.013,3.7619047,0.995,4.7619047,1.152,3.8174603,0,0,2
reggae,0.648,2.2777777,0.786,1.8888888,1.026,2.6587303,0.554,0.9285714,0.672,4.1190476,0.721,3.8730159,0.625,2.0555556,0.77,0.97619045,0.395,1.468254,0.569,0.03968254,1.071,4.1031747,1.006,4.7619047,1.16,3.8333333,0,0,2
reggae,0.666,2.142857,0.85,2.063492,1.119,3.079365,0.589,0.95238096,0.689,3.984127,0.754,3.920635,0.679,2.7222223,0.822,0.8730159,0.456,1.7142857,0.673,0.03968254,1.065,3.5952382,0.993,4.6904764,1.182,3.7539682,0,0,2
reggae,0.717,2.1746032,0.873,2.1349206,1.096,2.920635,0.679,1.1269841,0.702,4.015873,0.686,4.269841,0.665,2.4285715,0.92,0.95238096,0.492,1.6111112,0.76,0.07936508,1.2,3.8412697,1.012,4.5,1.216,3.7380953,0,0,2
reggae,0.736,2.0714285,0.9,2.142857,1.164,2.9682539,0.629,1.1587301,0.687,4.174603,0.686,4.0238094,0.785,3.6031747,0.896,1.1746032,0.573,2.9682539,0.74,0.0952381,1.076,3.6587303,0.987,4.7539682,1.226,3.5555556,0,0,2
reggae,0.314,2.1111112,0.608,1.1349206,0.893,2.063492,0.335,0.34126985,0.669,4.2539682,0.704,3.9047618,0.522,1.5555556,0.55,0.3888889,0.236,0.4047619,0.323,0,0.938,3.7222223,0.976,4.7619047,1.032,4.5238094,0,0,2
reggae,0.551,2.1825397,0.828,1.7063493,1.154,2.6349206,0.552,0.8015873,0.689,4.047619,0.724,4.0634923,0.645,2.3095238,0.796,0.9126984,0.466,1.2142857,0.66,0.023809524,1.073,3.8095238,0.978,4.7619047,1.088,4.047619,0,0,2
reggae,0.413,2.047619,0.646,1.2777778,0.949,2.1984127,0.406,0.52380955,0.687,4.1507936,0.722,3.9920635,0.575,1.6269841,0.636,0.6666667,0.289,0.67460316,0.382,0.04761905,1.002,3.6746032,0.981,4.6666665,1.04,4.230159,0,0,2
reggae,0.714,2.1587303,0.764,2.1031747,1.047,2.8888888,0.59,1.0396825,0.68,4.1349206,0.721,4.0793653,0.712,2.4682539,0.824,1.0158731,0.443,1.5396825,0.63,0.15873016,1.036,3.436508,1.004,4.571429,1.166,3.5714285,0,0,2
reggae,0.764,1.9841269,0.922,2.6746032,1.096,3.3968253,0.748,1.6349206,0.693,4.142857,0.739,4.047619,0.812,3.6111112,1.028,1.1904762,0.607,3.4444444,0.856,0.03968254,1.123,3.7063491,1.051,4.34127,1.284,3.1111112,0,0,2
reggae,0.721,2.3015873,0.884,2.4920635,1.118,3.2619047,0.684,1.4047619,0.686,4.0873017,0.73,4.0555553,0.782,3.6031747,0.955,1.1190476,0.545,2.7460318,0.798,0.04761905,1.065,3.8492064,1.027,4.484127,1.258,3.2857144,0,0,2
reggae,0.508,2.1031747,0.746,1.5238096,1.053,2.3809524,0.462,0.6111111,0.682,3.9047618,0.678,4.0238094,0.631,2.047619,0.704,0.6984127,0.337,0.96031743,0.471,0.055555556,1.021,3.3730159,0.99,4.7619047,1.091,4.0634923,0,0,2
reggae,0.607,2.2857144,0.742,1.8333334,1.004,2.6349206,0.526,0.8968254,0.694,4.2063494,0.734,4.0873017,0.621,1.8333334,0.78,0.84126985,0.389,1.4603175,0.57,0.015873017,1.097,3.9603174,1.012,4.5,1.138,3.8333333,0,0,2
reggae,0.7,2.1349206,0.836,1.9603175,1.13,2.7777777,0.603,1.0952381,0.684,3.8888888,0.718,3.9047618,0.701,2.984127,0.897,0.96825397,0.449,1.7142857,0.689,0.11111111,1.117,3.9126985,1.012,4.7619047,1.187,3.6984127,0,0,2
reggae,0.742,2.2698412,0.863,2.5952382,1.08,3.3333333,0.677,1.3492063,0.694,3.9682539,0.728,4.301587,0.792,3.7063491,0.955,1.0079365,0.558,3.1587303,0.77,0.11904762,1.071,3.6031747,1.046,4.3333335,1.247,3.2698412,0,0,2
reggae,0.585,2.2857144,0.844,1.7301587,1.186,2.5555556,0.553,0.8333333,0.675,3.984127,0.709,3.9920635,0.667,2.5714285,0.805,0.93650794,0.441,1.1904762,0.658,0.0952381,1.05,3.5873015,0.986,4.7539682,1.132,3.9682539,0,0,2
reggae,0.595,2.1666667,0.814,1.7619047,1.119,2.6507936,0.547,0.8888889,0.676,4.0873017,0.712,4.071429,0.671,2.5873015,0.759,0.99206346,0.385,1.2460318,0.564,0.14285715,1.042,3.6825397,0.993,4.7460318,1.155,3.9126985,0,0,2
reggae,0.606,2.2698412,0.775,1.8888888,1.079,2.857143,0.55,0.85714287,0.673,4.34127,0.743,3.7777777,0.644,2.7777777,0.766,0.8333333,0.4,1.6825397,0.591,0.023809524,0.99,3.9920635,0.984,4.7619047,1.135,3.8492064,0,0,2
reggae,0.413,2.1190476,0.71,1.3253968,0.983,2.2142856,0.461,0.5793651,0.682,4.095238,0.677,4.301587,0.565,1.6269841,0.653,0.86507934,0.321,0.6666667,0.486,0.06349207,1.008,4.047619,0.979,4.7619047,1.068,4.2936506,0,0,2
reggae,0.654,2.0238094,0.817,1.8492063,1.076,2.547619,0.611,0.97619045,0.688,3.9761906,0.682,4.1825395,0.658,1.8253968,0.864,0.99206346,0.409,1.1587301,0.612,0.0952381,1.212,3.6349206,1,4.6666665,1.156,3.8888888,0,0,2
reggae,0.73,2.2301588,0.858,2.4126985,1.106,3.2857144,0.641,1.4206349,0.692,4.142857,0.76,3.8015873,0.809,3.5,0.929,1.1269841,0.523,2.8888888,0.748,0.071428575,1.049,3.4126985,1.016,4.6825395,1.224,3.2222223,0,0,2
reggae,0.757,2.142857,0.877,2.5952382,1.102,3.3015873,0.652,1.6587301,0.693,4.15873,0.722,3.9444444,0.827,3.6666667,0.97,1.1111112,0.614,3.9047618,0.787,0.0952381,1.082,3.6825397,1.08,3.7301588,1.264,3,0,0,2
reggae,0.751,2.1587303,0.878,2.484127,1.107,3.3492064,0.674,1.4523809,0.691,4.2936506,0.716,4.2539682,0.794,3.563492,0.974,1.2063493,0.577,3.3888888,0.808,0.103174604,1.099,3.6904762,1.05,4.4206347,1.25,3.1031747,0,0,2
reggae,0.74,2.142857,0.872,2.2777777,1.127,3.1349206,0.676,1.3253968,0.682,3.9920635,0.726,3.8888888,0.721,2.5079365,0.935,1.2142857,0.517,1.9603175,0.783,0.07936508,1.176,3.8253968,1.016,4.468254,1.19,3.4761906,0,0,2
reggae,0.694,2.1587303,0.814,2.0317461,1.098,2.8650794,0.595,0.984127,0.669,4.0793653,0.716,3.9761906,0.667,2.5714285,0.85,1.031746,0.438,1.7380953,0.656,0.07936508,1.094,4.0634923,0.996,4.7619047,1.192,3.7063491,0,0,2
country,0.768,2.1587303,0.9,2.8650794,1.095,3.563492,0.697,1.7857143,0.692,3.952381,0.723,4.0634923,0.892,3.3968253,1.035,1.5476191,0.675,3.9603174,0.864,0.11904762,1.126,3.9444444,1.085,4.2460318,1.265,2.642857,0,0,2
country,0.74,2.1349206,0.886,2.9603174,1.061,3.6984127,0.69,1.7619047,0.697,3.9126985,0.756,3.9761906,0.895,3.5079365,1.044,1.3015873,0.647,3.9444444,0.825,0.11111111,1.1,3.6904762,1.152,3.2698412,1.308,2.3650794,0,0,2
country,0.789,2.0396826,0.873,3.0952382,1.026,3.936508,0.71,1.8095238,0.687,4.071429,0.783,3.7539682,0.949,3.0714285,1.123,1.4761904,0.646,3.920635,0.872,0.12698413,1.185,3.3730159,1.202,3.2539682,1.296,2.047619,0,0,2
country,0.766,2.0317461,0.868,3.0873015,1.021,3.8650794,0.707,1.8492063,0.715,3.9603174,0.743,4.071429,0.932,3.484127,1.102,1.3492063,0.654,4.1190476,0.855,0.06349207,1.091,3.8015873,1.201,2.7777777,1.314,2.1269841,0,0,2
country,0.816,1.9126984,0.895,2.8888888,1.081,3.4444444,0.724,1.7857143,0.687,3.984127,0.745,3.8968253,0.911,3.2142856,1.057,1.6428572,0.653,3.5952382,0.892,0.0952381,1.132,3.8333333,1.074,4.1666665,1.298,2.7063491,0,0,2
country,0.744,2.2301588,0.895,2.8412697,1.075,3.6190476,0.691,1.7936507,0.702,4.0396824,0.75,3.8809524,0.907,3.3015873,1.023,1.3095238,0.667,3.5952382,0.836,0.15079366,1.111,3.1111112,1.12,3.3968253,1.281,2.6190476,0,0,2
country,0.767,2.063492,0.884,2.9682539,1.054,3.7619047,0.689,1.7460318,0.716,3.9285715,0.728,3.9444444,0.876,3.5873015,1.074,1.3015873,0.658,4.15873,0.851,0.071428575,1.14,3.8650794,1.156,3.3888888,1.297,2.4285715,0,0,2
country,0.765,2.0952382,0.856,2.936508,1.029,3.6349206,0.705,1.9603175,0.698,3.984127,0.748,4.0873017,0.959,2.6269841,1.093,1.5079365,0.672,3.547619,0.836,0.20634921,1.086,3.2380953,1.191,2.6269841,1.27,2.0396826,0,0,2
country,0.779,2.1349206,0.91,2.8650794,1.074,3.6825397,0.701,1.7222222,0.69,4,0.767,3.8015873,0.914,3.2698412,1.023,1.4444444,0.659,3.6507936,0.831,0.22222222,1.082,3.3412697,1.062,4.3492064,1.275,2.6666667,0,0,2
country,0.74,2.2222223,0.914,3.015873,1.092,3.8650794,0.712,1.8333334,0.681,4.1904764,0.73,3.8492064,0.925,3.3015873,1.012,1.4444444,0.677,3.8095238,0.847,0.14285715,1.066,3.2619047,1.06,4.5079365,1.276,2.6746032,0,0,2
country,0.788,1.7222222,0.858,3.079365,1.022,3.8095238,0.698,1.8492063,0.686,3.9682539,0.752,3.9920635,0.903,3.1984127,1.137,1.4444444,0.649,4.111111,0.865,0.031746034,1.194,3.7539682,1.266,2.2857144,1.316,1.7619047,0,0,2
country,0.78,2.1349206,0.865,2.9603174,1.046,3.6190476,0.695,1.9047619,0.686,4.301587,0.742,3.9761906,0.904,2.8412697,1.07,1.4126984,0.645,3.2380953,0.853,0.15873016,1.145,3.1825397,1.161,3.0396826,1.266,2.5396826,0,0,2
country,0.776,2.1190476,0.887,2.8492064,1.047,3.7460318,0.689,1.7460318,0.687,3.920635,0.75,4.071429,0.909,3.1269841,1.056,1.4047619,0.663,3.7619047,0.837,0.1904762,1.129,3.079365,1.123,3.4761906,1.281,2.3015873,0,0,2
country,0.755,2.3650794,0.901,2.9126985,1.059,3.7142856,0.703,1.7301587,0.692,4.0555553,0.757,3.9682539,0.901,3.4285715,1.036,1.4523809,0.648,3.642857,0.848,0.23015873,1.1,3.3333333,1.091,4.1507936,1.306,2.7619047,0,0,2
country,0.745,2.1825397,0.876,2.8888888,1.066,3.7063491,0.662,1.7936507,0.704,4.1190476,0.756,3.8888888,0.882,3.5555556,1.024,1.1904762,0.663,3.952381,0.836,0.0952381,1.079,3.357143,1.136,3.142857,1.27,2.6269841,0,0,2
country,0.756,2.1666667,0.891,2.8730159,1.101,3.5396826,0.683,1.6428572,0.678,4.126984,0.732,3.9761906,0.877,3.4285715,0.998,1.1984127,0.642,3.8809524,0.822,0.13492064,1.105,3.0317461,1.068,4.0634923,1.263,2.8174603,0,0,2
country,0.76,2.1904762,0.892,2.7698412,1.115,3.484127,0.689,1.6349206,0.687,4,0.74,3.9444444,0.854,3.436508,0.996,1.4206349,0.636,3.5396826,0.838,0.14285715,1.07,3.6349206,1.061,4.3095236,1.256,2.9285715,0,0,2
country,0.736,2.2380953,0.895,3.0079365,1.048,3.8174603,0.7,1.8650794,0.687,4.15873,0.745,4.0634923,0.922,3.420635,1.071,1.3333334,0.675,4.031746,0.847,0.15079366,1.075,3.5952382,1.161,3.5,1.293,2.452381,0,0,2
country,0.741,2.2142856,0.882,2.7777777,1.087,3.6825397,0.673,1.6587301,0.674,3.9603174,0.723,4.1507936,0.9,3.4603174,1.005,1.2301587,0.664,3.7698412,0.805,0.11904762,1.082,3.3809524,1.1,3.8412697,1.259,2.7222223,0,0,2
country,0.783,1.9841269,0.868,3.1269841,1.036,3.8015873,0.7,1.9206349,0.704,4.15873,0.742,4.111111,0.947,3.3412697,1.119,1.4365079,0.692,4.2460318,0.892,0.11904762,1.154,3.7301588,1.19,3.7301588,1.301,2.2063491,0,0,2
country,0.759,2.0555556,0.837,3.079365,1.014,3.8095238,0.693,1.8253968,0.683,4.031746,0.755,3.8968253,0.879,2.8174603,1.085,1.4126984,0.633,3.7460318,0.848,0.14285715,1.14,3.1507936,1.205,2.5396826,1.279,1.9206349,0,0,2
country,0.734,2.1269841,0.868,2.4682539,1.09,3.3412697,0.66,1.5555556,0.691,3.952381,0.736,3.8888888,0.857,3.2380953,0.937,1.2619047,0.618,3.2857144,0.758,0.15873016,1.062,2.8333333,1.055,4.2222223,1.215,3.0238094,0,0,2
country,0.78,1.9206349,0.883,2.7777777,1.051,3.515873,0.706,1.7619047,0.702,3.9761906,0.713,4.0396824,0.846,3.2380953,1.073,1.2777778,0.556,3.5079365,0.869,0.071428575,1.206,3.6507936,1.179,3.0714285,1.305,2.6825397,0,0,2
country,0.773,1.9365079,0.848,2.8333333,1.046,3.6587303,0.661,1.8015873,0.699,4.095238,0.765,3.8253968,0.874,3.420635,1.059,1.2380953,0.663,3.5079365,0.843,0.103174604,1.155,3.5952382,1.166,3.142857,1.256,2.3650794,0,0,2
country,0.744,2.063492,0.897,2.6031747,1.112,3.420635,0.657,1.5476191,0.696,4.095238,0.729,4.126984,0.897,2.9603174,0.941,1.2857143,0.633,3.6984127,0.748,0.16666667,1.085,2.6269841,1.057,4.1031747,1.243,2.8888888,0,0,2
country,0.764,2.1031747,0.836,2.5396826,1.066,3.2857144,0.643,1.4603175,0.698,3.9761906,0.741,4.0396824,0.85,3.3809524,0.954,1.1984127,0.58,3.8492064,0.756,0.11111111,1.081,3.2460318,1.13,3.0555556,1.248,2.6349206,0,0,2
country,0.787,1.8730159,0.855,2.9682539,0.999,3.9603174,0.737,1.9603175,0.697,3.936508,0.751,3.9682539,0.921,2.7301588,1.124,1.6587301,0.687,3.3968253,0.874,0.3968254,1.166,3,1.151,3.2936509,1.291,2.0238094,0,0,2
country,0.771,2.0079365,0.93,2.5714285,1.139,3.3650794,0.696,1.6190476,0.679,4.111111,0.749,3.8730159,0.875,3.3492064,0.973,1.3174603,0.69,3.5396826,0.805,0.16666667,1.07,3.2222223,1.046,4.1349206,1.25,2.936508,0,0,2
country,0.734,2.142857,0.89,2.8650794,1.075,3.8412697,0.701,1.6984127,0.683,4.1190476,0.747,4,0.902,3.2460318,1.013,1.2936507,0.684,3.8730159,0.827,0.17460318,1.076,3.0555556,1.072,3.6587303,1.261,2.6349206,0,0,2
country,0.745,2.0952382,0.876,2.984127,1.033,3.920635,0.705,1.7222222,0.714,3.8492064,0.747,4,0.89,3.3015873,1.091,1.3095238,0.632,4.015873,0.863,0.13492064,1.164,3.3015873,1.178,3.0873015,1.303,2.357143,0,0,2
country,0.801,2.0555556,0.911,2.7619047,1.111,3.5396826,0.697,1.5634921,0.669,4.214286,0.738,4.111111,0.898,3.579365,0.996,1.6349206,0.66,3.7777777,0.836,0.07936508,1.099,3.7222223,1.062,4.0396824,1.289,2.7619047,0,0,2
country,0.747,2.3095238,0.87,2.5238094,1.081,3.420635,0.658,1.4920635,0.669,4.1825395,0.718,3.984127,0.834,3.357143,0.947,1.4206349,0.577,3.357143,0.768,0.20634921,1.089,3.0396826,1.043,4.1190476,1.235,3,0,0,2
country,0.765,2.0873015,0.889,2.7539682,1.078,3.547619,0.68,1.6587301,0.7,3.9047618,0.735,4.0793653,0.894,3.0952382,1.038,1.4126984,0.619,3.7539682,0.82,0.13492064,1.119,3.3730159,1.157,3.1904762,1.256,2.515873,0,0,2
country,0.75,2.1507936,0.86,2.9444444,1.044,3.7460318,0.689,1.8492063,0.691,4.111111,0.736,4.0079365,0.898,3.3253968,1.082,1.4047619,0.616,3.7142856,0.852,0.071428575,1.131,3.5555556,1.183,2.9444444,1.265,2.2698412,0,0,2
country,0.771,2.1507936,0.859,3.0714285,1.018,3.8015873,0.683,1.6904762,0.707,4.0238094,0.765,3.9126985,0.93,3.2142856,1.108,1.4285715,0.666,3.547619,0.835,0.17460318,1.153,3.4126985,1.219,2.8333333,1.3,1.7936507,0,0,2
country,0.718,2.3253968,0.902,2.6984127,1.125,3.5,0.667,1.5396825,0.681,4.095238,0.717,4.142857,0.883,3.2777777,0.951,1.2857143,0.665,3.6587303,0.808,0.103174604,1.059,3.1746032,1.051,4.5634923,1.256,2.9047618,0,0,2
country,0.773,2.1269841,0.851,3.1190476,1.004,3.8095238,0.749,2.0238094,0.684,4.0238094,0.764,3.9285715,0.918,3.2857144,1.113,1.4126984,0.649,3.9603174,0.887,0.11111111,1.168,3.6587303,1.179,3.1746032,1.294,2.2857144,0,0,2
country,0.783,2,0.883,2.9047618,1.055,3.7698412,0.695,1.8888888,0.689,4.111111,0.75,4.15873,0.928,3.1349206,1.065,1.4285715,0.698,3.7698412,0.852,0.16666667,1.116,3.4285715,1.147,3.2857144,1.288,2.3888888,0,0,2
country,0.776,2.0238094,0.876,3.047619,1.036,3.7857144,0.682,1.8412699,0.695,3.9682539,0.726,4.0555553,0.912,3.484127,1.115,1.3174603,0.676,3.9682539,0.875,0.12698413,1.18,3.7063491,1.207,2.8888888,1.299,2.1190476,0,0,2
country,0.716,2.2619047,0.885,2.7301588,1.077,3.6349206,0.684,1.7380953,0.707,4.0396824,0.746,3.9444444,0.888,2.8015873,0.981,1.2380953,0.626,3.2777777,0.803,0.22222222,1.057,2.6746032,1.097,3.5317461,1.246,2.5873015,0,0,2
country,0.789,2.1031747,0.844,2.6666667,0.976,3.4920635,0.703,2.0555556,0.703,4.095238,0.739,3.9682539,0.887,2.5396826,1.109,1.5396825,0.606,3.579365,0.847,0.1904762,1.091,3.5555556,1.275,1.6825397,1.335,1.6111112,0,0,2
country,0.759,2.2301588,0.904,2.936508,1.084,3.6190476,0.686,1.7619047,0.691,4.3650794,0.73,4.1031747,0.889,3.4444444,1.069,1.2698413,0.689,4.047619,0.848,0.15079366,1.141,3.3333333,1.129,3.515873,1.28,2.6111112,0,0,2
country,0.744,2.1190476,0.913,2.7222223,1.101,3.563492,0.661,1.7222222,0.693,4.174603,0.717,4.031746,0.886,3.1111112,0.998,1.2460318,0.647,3.7222223,0.803,0.13492064,1.061,3,1.107,3.3968253,1.282,2.642857,0,0,2
country,0.735,2.2460318,0.885,2.6746032,1.116,3.3968253,0.663,1.6746032,0.681,4.214286,0.737,3.8888888,0.866,3.6666667,0.983,1.1904762,0.642,3.8888888,0.82,0.08730159,1.034,3.579365,1.101,3.8888888,1.255,2.7619047,0,0,2
country,0.774,2.1269841,0.894,3.1031747,1.042,3.8412697,0.724,1.8730159,0.721,3.8095238,0.748,3.8968253,0.967,2.9444444,1.083,1.7222222,0.705,4.0396824,0.893,0.14285715,1.135,3.547619,1.148,3.7777777,1.298,2.3492064,0,0,2
country,0.742,2.2619047,0.886,2.8730159,1.077,3.5952382,0.692,1.6666666,0.695,4.15873,0.748,3.9444444,0.903,3.1984127,1.054,1.4365079,0.623,3.6666667,0.842,0.18253969,1.167,3.2777777,1.15,3.3650794,1.286,2.5079365,0,0,2
country,0.766,1.9603175,0.891,2.6746032,1.086,3.484127,0.679,1.6587301,0.682,4.095238,0.712,4.1666665,0.876,3.3253968,0.993,1.1825397,0.644,3.452381,0.826,0.103174604,1.081,3.4761906,1.123,3.7142856,1.273,2.6825397,0,0,2
country,0.793,1.9761904,0.843,3.1349206,0.978,3.8809524,0.722,1.9920635,0.691,4.0873017,0.75,3.920635,0.916,2.7460318,1.134,1.6269841,0.634,3.7380953,0.861,0.24603175,1.136,3.484127,1.227,2.4603174,1.318,1.6746032,0,0,2
country,0.745,2.0952382,0.876,2.984127,1.033,3.920635,0.705,1.7222222,0.687,4.198413,0.738,4.0238094,0.89,3.3015873,1.091,1.3095238,0.632,4.015873,0.863,0.13492064,1.164,3.3015873,1.178,3.0873015,1.303,2.357143,0,0,2
country,0.749,2.2222223,0.917,2.5873015,1.108,3.3095238,0.698,1.6904762,0.696,4.0873017,0.74,3.9603174,0.857,3.3968253,1.02,1.3888888,0.592,3.5396826,0.818,0.11111111,1.129,3.7777777,1.115,3.7698412,1.3,2.8015873,0,0,2
country,0.754,2.1825397,0.873,2.8412697,1.099,3.4920635,0.67,1.7301587,0.691,4.1825395,0.735,4.0634923,0.864,3.6111112,1.01,1.2619047,0.614,3.9603174,0.81,0.06349207,1.095,3.642857,1.092,3.8650794,1.262,2.7301588,0,0,2
country,0.752,2.1111112,0.881,3.0396826,1.054,3.7460318,0.699,1.8809524,0.689,4.142857,0.736,4.2222223,0.912,3.3333333,1.097,1.4365079,0.632,3.8492064,0.869,0.12698413,1.162,3.547619,1.17,3.452381,1.296,2.5079365,0,0,2
country,0.778,1.9285715,0.896,2.8730159,1.073,3.6111112,0.693,1.7380953,0.702,4.031746,0.748,4.047619,0.925,3.5,1.076,1.3095238,0.702,4.095238,0.873,0.07936508,1.134,3.6825397,1.145,3.6111112,1.274,2.579365,0,0,2
country,0.742,2.0079365,0.816,2.9047618,1.003,3.6190476,0.699,1.8809524,0.694,4.0079365,0.747,3.857143,0.894,2.563492,1.065,1.4126984,0.621,3.8015873,0.801,0.14285715,1.061,3.2936509,1.239,1.9285715,1.276,1.6428572,0,0,2
country,0.768,2.1904762,0.916,2.6904762,1.081,3.515873,0.707,1.7063493,0.69,3.9285715,0.749,3.8095238,0.868,3.3650794,1.028,1.3809524,0.639,3.5873015,0.837,0.15873016,1.119,3.0873015,1.077,4.0873017,1.272,2.8730159,0,0,2
country,0.739,2.1825397,0.884,2.8650794,1.084,3.5873015,0.673,1.8095238,0.686,3.984127,0.715,4.0555553,0.899,2.8015873,1.039,1.3888888,0.667,3.2936509,0.82,0.23015873,1.142,2.8095238,1.143,3.1269841,1.233,2.6111112,0,0,2
country,0.761,2.0317461,0.854,3.142857,1.033,3.8095238,0.679,1.8730159,0.689,4.2777777,0.745,3.9444444,0.897,3.2619047,1.085,1.4603175,0.624,3.7301588,0.869,0.11904762,1.169,3.7619047,1.195,2.8968253,1.287,2.1587303,0,0,2
country,0.756,2.015873,0.858,3.0079365,1.037,3.8015873,0.696,1.7698413,0.681,4.0555553,0.72,4.031746,0.901,3.7063491,1.064,1.3333334,0.651,4.0555553,0.839,0.015873017,1.078,4.1031747,1.162,3.3412697,1.299,2.2619047,0,0,2
country,0.749,2.0714285,0.867,2.5396826,1.094,3.3095238,0.649,1.6507937,0.69,4.174603,0.705,3.9603174,0.869,2.8492064,0.947,1.2301587,0.593,3.547619,0.771,0.20634921,1.086,2.7539682,1.059,4.0079365,1.238,2.8888888,0,0,2
country,0.774,2.0079365,0.866,3.1349206,1.02,3.8412697,0.706,1.8968254,0.686,4.126984,0.751,4.095238,0.932,2.6587303,1.104,1.468254,0.682,3.5555556,0.864,0.1984127,1.166,3.063492,1.199,2.6904762,1.291,2.1666667,0,0,2
country,0.781,2.1825397,0.868,2.7142856,1.044,3.5396826,0.701,1.8174603,0.707,3.9761906,0.743,3.8730159,0.834,3.6507936,1.058,1.1428572,0.627,3.9444444,0.816,0.07936508,1.102,3.6269841,1.116,3.6984127,1.245,2.7539682,0,0,2
country,0.742,2.3174603,0.86,3.0238094,1.016,3.8730159,0.693,1.7777778,0.685,4.2619047,0.733,4,0.862,3.6666667,1.077,1.2380953,0.601,3.7142856,0.83,0.15079366,1.145,3.4920635,1.172,2.642857,1.294,2.2698412,0,0,2
country,0.764,2.1746032,0.884,2.9682539,1.049,3.8174603,0.7,1.8571428,0.697,4.047619,0.761,3.7777777,0.854,3.8333333,1.067,1.0555556,0.65,4.1825395,0.864,0.031746034,1.123,3.642857,1.134,3.642857,1.289,2.4682539,0,0,2
country,0.759,2.2142856,0.866,2.9126985,1.057,3.6984127,0.667,1.7142857,0.716,3.7698412,0.735,3.9920635,0.901,3.579365,1.054,1.3492063,0.668,3.9682539,0.852,0.13492064,1.096,3.6984127,1.165,3.2539682,1.252,2.3412697,0,0,2
country,0.725,2.2301588,0.858,3.015873,1.029,3.8174603,0.684,1.6984127,0.687,4.285714,0.755,3.857143,0.886,3.2698412,1.067,1.3333334,0.604,3.7539682,0.846,0.12698413,1.14,3.4603174,1.198,2.5873015,1.279,2.1746032,0,0,2
country,0.746,2.1269841,0.878,3.047619,1.05,3.8492064,0.707,1.8730159,0.712,4.1190476,0.739,4.0793653,0.904,3.436508,1.083,1.3730159,0.654,4.1190476,0.872,0.031746034,1.148,3.357143,1.136,3.5873015,1.282,2.579365,0,0,2
country,0.775,2.0714285,0.892,2.8174603,1.095,3.4603174,0.682,1.6825397,0.685,4.0793653,0.74,4.047619,0.886,3.1587303,1.063,1.2619047,0.649,3.5952382,0.833,0.103174604,1.154,3.2380953,1.139,3.436508,1.287,2.6746032,0,0,2
